date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:35:55	95367/95367	---M--	200	added ('OK')	image/png	etag:%229d715934158cd926a3ea692da7160ec5%22	https://frisk-nextapp.vercel.app/assets/img/blog/blog_2_1.png	./friskclone/frisk-nextapp.vercel.app/assets/img/blog/blog_2_1.png	(from https://frisk-nextapp.vercel.app/home-4)
04:35:56	53685/53685	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:35:55%20GMT	https://frisk-nextapp.vercel.app/blog-details/12	./friskclone/frisk-nextapp.vercel.app/blog-details/12.html	(from https://frisk-nextapp.vercel.app/home-4)
04:35:57	73229/73229	---M--	200	added ('OK')	image/png	etag:%223c841fb13764d8fe05464413e3aeb1bc%22	https://frisk-nextapp.vercel.app/assets/img/blog/blog_2_2.png	./friskclone/frisk-nextapp.vercel.app/assets/img/blog/blog_2_2.png	(from https://frisk-nextapp.vercel.app/home-4)
04:35:58	53689/53689	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:35:57%20GMT	https://frisk-nextapp.vercel.app/blog-details/13	./friskclone/frisk-nextapp.vercel.app/blog-details/13.html	(from https://frisk-nextapp.vercel.app/home-4)
04:35:59	81811/81811	---M--	200	added ('OK')	image/png	etag:%22c4ddd4b7fac38f3062350cb8b6603192%22	https://frisk-nextapp.vercel.app/assets/img/blog/blog_2_3.png	./friskclone/frisk-nextapp.vercel.app/assets/img/blog/blog_2_3.png	(from https://frisk-nextapp.vercel.app/home-4)
04:36:00	15529/15529	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b80f04e83cdcd3bd98d3581338451a5c%22	https://frisk-nextapp.vercel.app/_next/static/chunks/app/(homes)/home-5/page-b330c0d7a9afd16e.js	./friskclone/frisk-nextapp.vercel.app/_next/static/chunks/app/(homes)/home-5/page-b330c0d7a9afd16e.js	(from https://frisk-nextapp.vercel.app/home-5)
04:36:01	46098/46098	---M--	200	added ('OK')	image/webp	etag:%2289696dfbbf39d62c92adc89992e48bf5%22	https://frisk-nextapp.vercel.app/assets/img/hero/hero-5-1.webp	./friskclone/frisk-nextapp.vercel.app/assets/img/hero/hero-5-1.webp	(from https://frisk-nextapp.vercel.app/home-5)
04:36:02	61194/61194	---M--	200	added ('OK')	image/webp	etag:%2290da6c101d754fdaabd27b70736031ff%22	https://frisk-nextapp.vercel.app/assets/img/hero/hero-5-2.webp	./friskclone/frisk-nextapp.vercel.app/assets/img/hero/hero-5-2.webp	(from https://frisk-nextapp.vercel.app/home-5)
04:36:03	33682/33682	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:36:02%20GMT	https://frisk-nextapp.vercel.app/project-details/24	./friskclone/frisk-nextapp.vercel.app/project-details/24.html	(from https://frisk-nextapp.vercel.app/home-5)
04:36:04	72393/72393	---M--	200	added ('OK')	image/png	etag:%22cc808214359f2ecc77e9ee83fa8a1545%22	https://frisk-nextapp.vercel.app/assets/img/portfolio/portfolio4_1.png	./friskclone/frisk-nextapp.vercel.app/assets/img/portfolio/portfolio4_1.png	(from https://frisk-nextapp.vercel.app/home-5)
04:36:05	33676/33676	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:36:04%20GMT	https://frisk-nextapp.vercel.app/project-details/25	./friskclone/frisk-nextapp.vercel.app/project-details/25.html	(from https://frisk-nextapp.vercel.app/home-5)
04:36:06	105865/105865	---M--	200	added ('OK')	image/png	etag:%22123003e8b5a32d4b01940d49ae3ba36a%22	https://frisk-nextapp.vercel.app/assets/img/portfolio/portfolio4_2.png	./friskclone/frisk-nextapp.vercel.app/assets/img/portfolio/portfolio4_2.png	(from https://frisk-nextapp.vercel.app/home-5)
04:36:07	33680/33680	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:36:06%20GMT	https://frisk-nextapp.vercel.app/project-details/26	./friskclone/frisk-nextapp.vercel.app/project-details/26.html	(from https://frisk-nextapp.vercel.app/home-5)
04:36:08	121113/121113	---M--	200	added ('OK')	image/png	etag:%229f3fcc1236a4cdcd58dbe8adfc172265%22	https://frisk-nextapp.vercel.app/assets/img/portfolio/portfolio4_3.png	./friskclone/frisk-nextapp.vercel.app/assets/img/portfolio/portfolio4_3.png	(from https://frisk-nextapp.vercel.app/home-5)
04:36:09	33678/33678	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:36:08%20GMT	https://frisk-nextapp.vercel.app/project-details/27	./friskclone/frisk-nextapp.vercel.app/project-details/27.html	(from https://frisk-nextapp.vercel.app/home-5)
04:36:10	93894/93894	---M--	200	added ('OK')	image/png	etag:%2220789097ad9a451b5736d89139edbab1%22	https://frisk-nextapp.vercel.app/assets/img/portfolio/portfolio4_4.png	./friskclone/frisk-nextapp.vercel.app/assets/img/portfolio/portfolio4_4.png	(from https://frisk-nextapp.vercel.app/home-5)
04:36:11	7321/7321	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d5e67b8a2735b17562db9f7930719ced%22	https://frisk-nextapp.vercel.app/_next/static/chunks/app/(homes)/home-6/page-5d809e1e8a40770c.js	./friskclone/frisk-nextapp.vercel.app/_next/static/chunks/app/(homes)/home-6/page-5d809e1e8a40770c.js	(from https://frisk-nextapp.vercel.app/home-6)
04:36:12	82298/82298	---M--	200	added ('OK')	image/webp	etag:%22896f7699efae80dde1eaf02e7cd8ae75%22	https://frisk-nextapp.vercel.app/assets/img/hero/hero-6-1.webp	./friskclone/frisk-nextapp.vercel.app/assets/img/hero/hero-6-1.webp	(from https://frisk-nextapp.vercel.app/home-6)
04:36:13	31436/31436	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:36:12%20GMT	https://frisk-nextapp.vercel.app/service-details/11	./friskclone/frisk-nextapp.vercel.app/service-details/11.html	(from https://frisk-nextapp.vercel.app/home-6)
04:36:14	31436/31436	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:36:13%20GMT	https://frisk-nextapp.vercel.app/service-details/12	./friskclone/frisk-nextapp.vercel.app/service-details/12.html	(from https://frisk-nextapp.vercel.app/home-6)
04:36:15	31438/31438	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:36:14%20GMT	https://frisk-nextapp.vercel.app/service-details/13	./friskclone/frisk-nextapp.vercel.app/service-details/13.html	(from https://frisk-nextapp.vercel.app/home-6)
04:36:16	31432/31432	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:36:16%20GMT	https://frisk-nextapp.vercel.app/service-details/8	./friskclone/frisk-nextapp.vercel.app/service-details/8.html	(from https://frisk-nextapp.vercel.app/home-6)
04:36:16	31432/31432	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:36:16%20GMT	https://frisk-nextapp.vercel.app/service-details/9	./friskclone/frisk-nextapp.vercel.app/service-details/9.html	(from https://frisk-nextapp.vercel.app/home-6)
04:36:18	31438/31438	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:36:17%20GMT	https://frisk-nextapp.vercel.app/service-details/10	./friskclone/frisk-nextapp.vercel.app/service-details/10.html	(from https://frisk-nextapp.vercel.app/home-6)
04:36:19	154805/154805	---M--	200	added ('OK')	image/jpeg	etag:%227a0dbb1c3f96676b7dd7a05b4fd05b24%22	https://frisk-nextapp.vercel.app/assets/img/portfolio/portfolio5_1.jpg	./friskclone/frisk-nextapp.vercel.app/assets/img/portfolio/portfolio5_1.jpg	(from https://frisk-nextapp.vercel.app/home-6)
04:36:20	33682/33682	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:36:19%20GMT	https://frisk-nextapp.vercel.app/project-details/28	./friskclone/frisk-nextapp.vercel.app/project-details/28.html	(from https://frisk-nextapp.vercel.app/home-6)
04:36:21	86705/86705	---M--	200	added ('OK')	image/jpeg	etag:%227c6133f43db6b800b48355a183a89c61%22	https://frisk-nextapp.vercel.app/assets/img/portfolio/portfolio5_2.jpg	./friskclone/frisk-nextapp.vercel.app/assets/img/portfolio/portfolio5_2.jpg	(from https://frisk-nextapp.vercel.app/home-6)
04:36:22	33676/33676	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:36:21%20GMT	https://frisk-nextapp.vercel.app/project-details/29	./friskclone/frisk-nextapp.vercel.app/project-details/29.html	(from https://frisk-nextapp.vercel.app/home-6)
04:36:23	235359/235359	---M--	200	added ('OK')	image/jpeg	etag:%225bdf69cca600a233f5d7acf95fad0efc%22	https://frisk-nextapp.vercel.app/assets/img/portfolio/portfolio5_3.jpg	./friskclone/frisk-nextapp.vercel.app/assets/img/portfolio/portfolio5_3.jpg	(from https://frisk-nextapp.vercel.app/home-6)
04:36:24	33680/33680	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:36:23%20GMT	https://frisk-nextapp.vercel.app/project-details/30	./friskclone/frisk-nextapp.vercel.app/project-details/30.html	(from https://frisk-nextapp.vercel.app/home-6)
04:36:25	131025/131025	---M--	200	added ('OK')	image/jpeg	etag:%22c93f08aa293fc638f1cc99e96f5eb338%22	https://frisk-nextapp.vercel.app/assets/img/portfolio/portfolio5_4.jpg	./friskclone/frisk-nextapp.vercel.app/assets/img/portfolio/portfolio5_4.jpg	(from https://frisk-nextapp.vercel.app/home-6)
04:36:26	33678/33678	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:36:25%20GMT	https://frisk-nextapp.vercel.app/project-details/31	./friskclone/frisk-nextapp.vercel.app/project-details/31.html	(from https://frisk-nextapp.vercel.app/home-6)
04:36:27	16053/16053	---MCZ	200	added ('OK')	application/javascript	etag:W/%227a4a1e84513b2bb8cf0c58972f83d62b%22	https://frisk-nextapp.vercel.app/_next/static/chunks/app/(homes)/home-7/page-37ef343d1852aa32.js	./friskclone/frisk-nextapp.vercel.app/_next/static/chunks/app/(homes)/home-7/page-37ef343d1852aa32.js	(from https://frisk-nextapp.vercel.app/home-7)
04:36:28	67131/67131	---M--	200	added ('OK')	image/jpeg	etag:%225f967d5f9575c83118afef7d460da299%22	https://frisk-nextapp.vercel.app/assets/img/hero/hero-7-1.jpg	./friskclone/frisk-nextapp.vercel.app/assets/img/hero/hero-7-1.jpg	(from https://frisk-nextapp.vercel.app/home-7)
04:36:28	24435/24435	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%224df2ecd989f58e98928a2d7730bbd08f%22	https://frisk-nextapp.vercel.app/service-details	./friskclone/frisk-nextapp.vercel.app/service-details.d3.delayed	(from https://frisk-nextapp.vercel.app/home-7)
04:36:30	18972/18972	---MCZ	200	added ('OK')	application/javascript	etag:W/%2254ad45c78b0314fb8e0d9a5f601afb59%22	https://frisk-nextapp.vercel.app/_next/static/chunks/app/(homes)/home-8/page-c01c05e118e5d9d0.js	./friskclone/frisk-nextapp.vercel.app/_next/static/chunks/app/(homes)/home-8/page-c01c05e118e5d9d0.js	(from https://frisk-nextapp.vercel.app/home-8)
04:36:31	46596/46596	---M--	200	added ('OK')	application/pdf	etag:%2244deaedaacafe80f89652279bbd17af4%22	https://frisk-nextapp.vercel.app/assets/cv.pdf	./friskclone/frisk-nextapp.vercel.app/assets/cv.pdf	(from https://frisk-nextapp.vercel.app/home-8)
04:36:31	310/310	---M--	200	added ('OK')	image/svg+xml	etag:%22a08d75e44cb64b61d28dfbf943b306bb%22	https://frisk-nextapp.vercel.app/assets/img/icon/download.svg	./friskclone/frisk-nextapp.vercel.app/assets/img/icon/download.svg	(from https://frisk-nextapp.vercel.app/home-8)
04:36:33	272822/272822	---M--	200	added ('OK')	image/png	etag:%22b3fb22e005b44658fd8a925323cbb657%22	https://frisk-nextapp.vercel.app/assets/img/hero/hero-8-1.png	./friskclone/frisk-nextapp.vercel.app/assets/img/hero/hero-8-1.png	(from https://frisk-nextapp.vercel.app/home-8)
04:36:34	6818/6818	---MCZ	200	added ('OK')	application/javascript	etag:W/%228729e2ddae7a41b5327087a77e1cb5d1%22	https://frisk-nextapp.vercel.app/_next/static/chunks/app/(homes)/home-9/page-7aa7d0526e574965.js	./friskclone/frisk-nextapp.vercel.app/_next/static/chunks/app/(homes)/home-9/page-7aa7d0526e574965.js	(from https://frisk-nextapp.vercel.app/home-9)
04:36:35	33682/33682	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:36:35%20GMT	https://frisk-nextapp.vercel.app/project-details/38	./friskclone/frisk-nextapp.vercel.app/project-details/38.html	(from https://frisk-nextapp.vercel.app/home-9)
04:36:36	33676/33676	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:36:35%20GMT	https://frisk-nextapp.vercel.app/project-details/39	./friskclone/frisk-nextapp.vercel.app/project-details/39.html	(from https://frisk-nextapp.vercel.app/home-9)
04:36:37	33680/33680	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:36:36%20GMT	https://frisk-nextapp.vercel.app/project-details/40	./friskclone/frisk-nextapp.vercel.app/project-details/40.html	(from https://frisk-nextapp.vercel.app/home-9)
04:36:38	33678/33678	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:36:37%20GMT	https://frisk-nextapp.vercel.app/project-details/41	./friskclone/frisk-nextapp.vercel.app/project-details/41.html	(from https://frisk-nextapp.vercel.app/home-9)
04:36:39	33675/33675	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:36:38%20GMT	https://frisk-nextapp.vercel.app/project-details/42	./friskclone/frisk-nextapp.vercel.app/project-details/42.html	(from https://frisk-nextapp.vercel.app/home-9)
04:36:40	115745/115745	---M--	200	added ('OK')	image/png	etag:%22f4686b26cf3d6e98069d319bba7e8f92%22	https://frisk-nextapp.vercel.app/assets/img/portfolio/portfolio4_5.png	./friskclone/frisk-nextapp.vercel.app/assets/img/portfolio/portfolio4_5.png	(from https://frisk-nextapp.vercel.app/home-9)
04:36:41	33682/33682	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:36:40%20GMT	https://frisk-nextapp.vercel.app/project-details/43	./friskclone/frisk-nextapp.vercel.app/project-details/43.html	(from https://frisk-nextapp.vercel.app/home-9)
04:36:42	89195/89195	---M--	200	added ('OK')	image/png	etag:%224ec8e588b7f84e362966b644436280f7%22	https://frisk-nextapp.vercel.app/assets/img/portfolio/portfolio4_6.png	./friskclone/frisk-nextapp.vercel.app/assets/img/portfolio/portfolio4_6.png	(from https://frisk-nextapp.vercel.app/home-9)
04:36:43	33678/33678	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:36:42%20GMT	https://frisk-nextapp.vercel.app/project-details/44	./friskclone/frisk-nextapp.vercel.app/project-details/44.html	(from https://frisk-nextapp.vercel.app/home-9)
04:36:44	170199/170199	---M--	200	added ('OK')	image/png	etag:%22799f26767bd39f39792a98d08f6314d1%22	https://frisk-nextapp.vercel.app/assets/img/portfolio/portfolio4_7.png	./friskclone/frisk-nextapp.vercel.app/assets/img/portfolio/portfolio4_7.png	(from https://frisk-nextapp.vercel.app/home-9)
04:36:45	33675/33675	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:36:44%20GMT	https://frisk-nextapp.vercel.app/project-details/45	./friskclone/frisk-nextapp.vercel.app/project-details/45.html	(from https://frisk-nextapp.vercel.app/home-9)
04:36:46	167296/167296	---M--	200	added ('OK')	image/png	etag:%22645c9d7970df4f31231973d40f9bdb28%22	https://frisk-nextapp.vercel.app/assets/img/portfolio/portfolio4_8.png	./friskclone/frisk-nextapp.vercel.app/assets/img/portfolio/portfolio4_8.png	(from https://frisk-nextapp.vercel.app/home-9)
04:36:47	33684/33684	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:36:46%20GMT	https://frisk-nextapp.vercel.app/project-details/46	./friskclone/frisk-nextapp.vercel.app/project-details/46.html	(from https://frisk-nextapp.vercel.app/home-9)
04:36:48	257194/257194	---M--	200	added ('OK')	image/png	etag:%22a806243a0c094556c30eb4ec203494d6%22	https://frisk-nextapp.vercel.app/assets/img/portfolio/portfolio4_9.png	./friskclone/frisk-nextapp.vercel.app/assets/img/portfolio/portfolio4_9.png	(from https://frisk-nextapp.vercel.app/home-9)
04:36:49	33681/33681	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:36:48%20GMT	https://frisk-nextapp.vercel.app/project-details/47	./friskclone/frisk-nextapp.vercel.app/project-details/47.html	(from https://frisk-nextapp.vercel.app/home-9)
04:36:50	89318/89318	---M--	200	added ('OK')	image/png	etag:%223874aa50c7c6227eff104c87841c5bbb%22	https://frisk-nextapp.vercel.app/assets/img/portfolio/portfolio4_10.png	./friskclone/frisk-nextapp.vercel.app/assets/img/portfolio/portfolio4_10.png	(from https://frisk-nextapp.vercel.app/home-9)
04:36:51	8847/8847	---MCZ	200	added ('OK')	application/javascript	etag:W/%2221f1ae8638ed997d059e2b489c6d018f%22	https://frisk-nextapp.vercel.app/_next/static/chunks/app/(homes)/home-10/page-57a3897f7f5e84ec.js	./friskclone/frisk-nextapp.vercel.app/_next/static/chunks/app/(homes)/home-10/page-57a3897f7f5e84ec.js	(from https://frisk-nextapp.vercel.app/home-10)
04:36:52	8814/8814	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d28c24ec454e4de85111a77e64aab23f%22	https://frisk-nextapp.vercel.app/_next/static/chunks/app/(homes)/home-11/page-60a5d1e9d7fd96fb.js	./friskclone/frisk-nextapp.vercel.app/_next/static/chunks/app/(homes)/home-11/page-60a5d1e9d7fd96fb.js	(from https://frisk-nextapp.vercel.app/home-11)
04:36:53	14592/14592	---MCZ	200	added ('OK')	application/javascript	etag:W/%2257be993736fb66d8cd626caf2bd1bd70%22	https://frisk-nextapp.vercel.app/_next/static/chunks/app/(homes)/home-12/page-a72831a0f16c7263.js	./friskclone/frisk-nextapp.vercel.app/_next/static/chunks/app/(homes)/home-12/page-a72831a0f16c7263.js	(from https://frisk-nextapp.vercel.app/home-12)
04:36:54	3365/3365	---MCZ	200	added ('OK')	application/javascript	etag:W/%227ae537636958a0d31542b3a95810d903%22	https://frisk-nextapp.vercel.app/_next/static/chunks/app/about/page-ecae37c0f43123b8.js	./friskclone/frisk-nextapp.vercel.app/_next/static/chunks/app/about/page-ecae37c0f43123b8.js	(from https://frisk-nextapp.vercel.app/about)
04:36:55	189812/189812	---M--	200	added ('OK')	image/jpeg	etag:%2261ab2f15cc54d744bba5e63cfc88ca3d%22	https://frisk-nextapp.vercel.app/assets/img/bg/breadcumb-bg1-1.jpg	./friskclone/frisk-nextapp.vercel.app/assets/img/bg/breadcumb-bg1-1.jpg	(from https://frisk-nextapp.vercel.app/about)
04:36:56	2486/2486	---MCZ	200	added ('OK')	application/javascript	etag:W/%226ef3cc949fae554ce8dc9590ee138716%22	https://frisk-nextapp.vercel.app/_next/static/chunks/app/(services)/service/page-3b7c3980c6611d1f.js	./friskclone/frisk-nextapp.vercel.app/_next/static/chunks/app/(services)/service/page-3b7c3980c6611d1f.js	(from https://frisk-nextapp.vercel.app/service)
04:36:57	239684/239684	---M--	200	added ('OK')	image/jpeg	etag:%22351c135c1bf21bd0c628179ad73a2556%22	https://frisk-nextapp.vercel.app/assets/img/bg/breadcumb-bg1-2.jpg	./friskclone/frisk-nextapp.vercel.app/assets/img/bg/breadcumb-bg1-2.jpg	(from https://frisk-nextapp.vercel.app/service)
04:36:58	31436/31436	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:36:57%20GMT	https://frisk-nextapp.vercel.app/service-details/14	./friskclone/frisk-nextapp.vercel.app/service-details/14.html	(from https://frisk-nextapp.vercel.app/service)
04:36:59	31436/31436	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:36:58%20GMT	https://frisk-nextapp.vercel.app/service-details/15	./friskclone/frisk-nextapp.vercel.app/service-details/15.html	(from https://frisk-nextapp.vercel.app/service)
04:37:00	31438/31438	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:36:59%20GMT	https://frisk-nextapp.vercel.app/service-details/16	./friskclone/frisk-nextapp.vercel.app/service-details/16.html	(from https://frisk-nextapp.vercel.app/service)
04:37:01	31443/31443	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:37:00%20GMT	https://frisk-nextapp.vercel.app/service-details/17	./friskclone/frisk-nextapp.vercel.app/service-details/17.html	(from https://frisk-nextapp.vercel.app/service)
04:37:01	701/701	---M--	200	added ('OK')	image/svg+xml	etag:%22f27731495ff86e758c15fc7226f898a7%22	https://frisk-nextapp.vercel.app/assets/img/icon/feature-icon1-5.svg	./friskclone/frisk-nextapp.vercel.app/assets/img/icon/feature-icon1-5.svg	(from https://frisk-nextapp.vercel.app/service)
04:37:03	31438/31438	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:37:02%20GMT	https://frisk-nextapp.vercel.app/service-details/18	./friskclone/frisk-nextapp.vercel.app/service-details/18.html	(from https://frisk-nextapp.vercel.app/service)
04:37:03	751/751	---M--	200	added ('OK')	image/svg+xml	etag:%22742047febef4b34c1ebb2da39fa589ce%22	https://frisk-nextapp.vercel.app/assets/img/icon/feature-icon1-6.svg	./friskclone/frisk-nextapp.vercel.app/assets/img/icon/feature-icon1-6.svg	(from https://frisk-nextapp.vercel.app/service)
04:37:05	31439/31439	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:37:04%20GMT	https://frisk-nextapp.vercel.app/service-details/19	./friskclone/frisk-nextapp.vercel.app/service-details/19.html	(from https://frisk-nextapp.vercel.app/service)
04:37:06	2801/2801	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cf384479c2c9cc24be6b9f896e44e3b%22	https://frisk-nextapp.vercel.app/_next/static/chunks/app/(services)/service-2/page-ded8d4513ad3cd31.js	./friskclone/frisk-nextapp.vercel.app/_next/static/chunks/app/(services)/service-2/page-ded8d4513ad3cd31.js	(from https://frisk-nextapp.vercel.app/service-2)
04:37:06	342/342	---M--	200	added ('OK')	application/javascript	etag:%2286ad793ef6af4f2d3f811967e0fb5bee%22	https://frisk-nextapp.vercel.app/_next/static/chunks/app/(services)/service-3/page-a13bda9bb4f80148.js	./friskclone/frisk-nextapp.vercel.app/_next/static/chunks/app/(services)/service-3/page-a13bda9bb4f80148.js	(from https://frisk-nextapp.vercel.app/service-3)
04:37:08	8086/8086	---MCZ	200	added ('OK')	application/javascript	etag:W/%22613dd8ba4481cf4cb47d9ca9fa14a50c%22	https://frisk-nextapp.vercel.app/_next/static/chunks/app/(services)/service-details/%5Bid%5D/page-8154f5a0336fa156.js	./friskclone/frisk-nextapp.vercel.app/_next/static/chunks/app/(services)/service-details/[id]/page-8154f5a0336fa156.js	(from https://frisk-nextapp.vercel.app/service-details/2)
04:37:09	370377/370377	---M--	200	added ('OK')	image/png	etag:%224600b25fef5587c246eaead327f56a89%22	https://frisk-nextapp.vercel.app/assets/img/service/service-details1-1.png	./friskclone/frisk-nextapp.vercel.app/assets/img/service/service-details1-1.png	(from https://frisk-nextapp.vercel.app/service-details/2)
04:37:10	301788/301788	---M--	200	added ('OK')	image/png	etag:%22533e6e72861235dcf34206fd9b8bbb4c%22	https://frisk-nextapp.vercel.app/assets/img/normal/video_2-2.png	./friskclone/frisk-nextapp.vercel.app/assets/img/normal/video_2-2.png	(from https://frisk-nextapp.vercel.app/service-details/2)
04:37:11	2833/2833	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d08808e585399e3b4c08efcf82dff0c1%22	https://frisk-nextapp.vercel.app/_next/static/chunks/app/(team)/team/page-b8125b3650696fa0.js	./friskclone/frisk-nextapp.vercel.app/_next/static/chunks/app/(team)/team/page-b8125b3650696fa0.js	(from https://frisk-nextapp.vercel.app/team)
04:37:12	225179/225179	---M--	200	added ('OK')	image/jpeg	etag:%2251d3064ff9be00c7b6cca210f2938ec4%22	https://frisk-nextapp.vercel.app/assets/img/bg/breadcumb-bg1-3.jpg	./friskclone/frisk-nextapp.vercel.app/assets/img/bg/breadcumb-bg1-3.jpg	(from https://frisk-nextapp.vercel.app/team)
04:37:13	32388/32388	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:37:12%20GMT	https://frisk-nextapp.vercel.app/team-details/5	./friskclone/frisk-nextapp.vercel.app/team-details/5.html	(from https://frisk-nextapp.vercel.app/team)
04:37:14	32388/32388	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:37:13%20GMT	https://frisk-nextapp.vercel.app/team-details/6	./friskclone/frisk-nextapp.vercel.app/team-details/6.html	(from https://frisk-nextapp.vercel.app/team)
04:37:15	32388/32388	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:37:14%20GMT	https://frisk-nextapp.vercel.app/team-details/7	./friskclone/frisk-nextapp.vercel.app/team-details/7.html	(from https://frisk-nextapp.vercel.app/team)
04:37:16	32388/32388	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20May%202026%2003:37:15%20GMT	https://frisk-nextapp.vercel.app/team-details/8	./friskclone/frisk-nextapp.vercel.app/team-details/8.html	(from https://frisk-nextapp.vercel.app/team)
04:37:17	2187/2187	---MCZ	200	added ('OK')	application/javascript	etag:W/%22621add1b0785c14b92c8339308f8fadb%22	https://frisk-nextapp.vercel.app/_next/static/chunks/app/(team)/team-details/%5Bid%5D/page-8912e04686397768.js	./friskclone/frisk-nextapp.vercel.app/_next/static/chunks/app/(team)/team-details/[id]/page-8912e04686397768.js	(from https://frisk-nextapp.vercel.app/team-details/2)
04:37:17	338/338	---M--	200	added ('OK')	application/javascript	etag:%22e4d62604bda1227b82a1cc8d60906ca8%22	https://frisk-nextapp.vercel.app/_next/static/chunks/app/pricing/page-caa57604500afa47.js	./friskclone/frisk-nextapp.vercel.app/_next/static/chunks/app/pricing/page-caa57604500afa47.js	(from https://frisk-nextapp.vercel.app/pricing)
04:37:19	190303/190303	---M--	200	added ('OK')	image/jpeg	etag:%22359ef6cf4ef1e59a6348850d32a64260%22	https://frisk-nextapp.vercel.app/assets/img/bg/breadcumb-bg1-4.jpg	./friskclone/frisk-nextapp.vercel.app/assets/img/bg/breadcumb-bg1-4.jpg	(from https://frisk-nextapp.vercel.app/pricing)
04:37:19	5857/5857	---M--	200	added ('OK')	image/jpeg	etag:%22e9c2004f1f25dfbf268f63263b709233%22	https://frisk-nextapp.vercel.app/assets/img/product/product_1_1.jpg	./friskclone/frisk-nextapp.vercel.app/assets/img/product/product_1_1.jpg	(from https://frisk-nextapp.vercel.app/shop)
04:37:20	4255/4255	---M--	200	added ('OK')	image/jpeg	etag:%22396fe1da965ab460cab594e3290b8732%22	https://frisk-nextapp.vercel.app/assets/img/product/product_1_2.jpg	./friskclone/frisk-nextapp.vercel.app/assets/img/product/product_1_2.jpg	(from https://frisk-nextapp.vercel.app/shop)
04:37:21	3429/3429	---M--	200	added ('OK')	image/jpeg	etag:%225ecff96e3eb4ac83d7c4321046bc5849%22	https://frisk-nextapp.vercel.app/assets/img/product/product_1_3.jpg	./friskclone/frisk-nextapp.vercel.app/assets/img/product/product_1_3.jpg	(from https://frisk-nextapp.vercel.app/shop)
04:37:22	14820/14820	---M--	200	added ('OK')	image/jpeg	etag:%224e3ff3f10cee19457ae425adf5151380%22	https://frisk-nextapp.vercel.app/assets/img/product/product_1_4.jpg	./friskclone/frisk-nextapp.vercel.app/assets/img/product/product_1_4.jpg	(from https://frisk-nextapp.vercel.app/shop)
